nom_nivell,hora_inici,assistenciaMateixaHora1WeekBefore,assistenciaMateixaHora2WeekBefore,assistenciaMateixaHora3WeekBefore,assistenciaaHoraAnterior,assistencia
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Absent,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,NA
ESO,08:15:00,Absent,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Absent,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Absent
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Absent
ESO,08:15:00,Absent,Absent,NA,NA,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Absent,Absent,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Absent
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,NA,NA,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Absent,Absent,NA,Absent,Absent
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Absent,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Absent,Absent
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Absent,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Absent,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
BTX,12:45:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,13:45:00,Present,NA,NA,Present,Present
ESO,13:45:00,Present,NA,NA,Present,Present
ESO,13:45:00,Present,NA,NA,Present,Present
ESO,13:45:00,Present,NA,NA,Absent,Absent
ESO,13:45:00,Present,NA,NA,Present,Present
ESO,13:45:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Absent,Absent
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Absent,Present
ESO,11:30:00,Present,NA,NA,Absent,Absent
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Absent,Absent
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,11:30:00,Present,NA,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Absent,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Absent
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Absent
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Absent,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,08:15:00,Present,Present,NA,NA,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
Alumnes x Classificar,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Absent,Absent,NA,Present,Absent
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Absent,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,10:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Absent,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Absent,Absent,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Absent,Absent,NA,Absent,Absent
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Absent,Absent
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Present,Present,NA,Present,Present
ESO,11:30:00,Absent,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Absent,Present,NA,Present,Present
Alumnes x Classificar,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Absent,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Absent,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Absent
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
ESO,13:45:00,Present,Present,NA,Present,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,08:15:00,Present,Present,NA,NA,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Absent,Absent
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Absent,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Absent,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,09:15:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Absent,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
BTX,10:30:00,Present,Present,NA,Present,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Absent
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Absent,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
ESO,08:15:00,Present,NA,NA,NA,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Absent,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Absent,Absent
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,NA,Present
BTX,10:30:00,NA,NA,NA,Present,Present
BTX,10:30:00,NA,NA,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Absent,Absent
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Absent,Absent,NA,Present,Absent
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Absent,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,12:45:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
Alumnes x Classificar,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Absent,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
ESO,09:15:00,Present,Present,NA,Present,Present
